ASVs	bremen	brake	bremerhaven	helgolandT	helgolandS
ASV_3878	0.0	0.0	0.0	1.7	0.0
ASV_3885	0.0	0.0	4.7	7.7	0.0
ASV_3893	0.0	0.0	0.0	1.0	0.0
ASV_3899	0.0	0.0	0.0	0.7	0.0
ASV_3906	0.0	0.0	0.0	0.0	1.3
ASV_3918	0.0	0.7	0.0	0.0	0.0
ASV_3924	0.0	0.0	0.3	0.0	0.0
ASV_3930	1.3	9.0	1.7	1.3	0.0
ASV_3939	0.0	0.0	0.0	2.3	0.0
ASV_3947	0.0	0.0	0.0	0.7	0.3
ASV_3955	0.0	0.0	0.0	0.7	0.0
ASV_3967	1.3	1.0	0.0	0.0	0.0
ASV_3968	0.0	0.0	2.7	0.0	0.0
ASV_3970	31.3	62.7	27.7	0.0	0.0
ASV_3978	0.0	0.0	0.0	0.0	0.7
ASV_3987	0.0	0.0	0.0	1.3	0.0
ASV_3988	0.0	0.0	0.0	1.0	1.0
ASV_4012	2.3	6.0	7.3	0.7	0.0
ASV_4028	0.0	0.0	0.0	0.7	1.3
ASV_4048	0.0	0.0	1.0	0.0	0.0
ASV_4056	0.0	0.0	0.0	0.3	0.0
ASV_4064	0.0	0.0	0.0	2.3	1.7
ASV_4070	0.0	0.0	0.0	0.0	0.3
ASV_4077	0.0	0.0	0.0	0.0	0.3
ASV_4078	0.0	0.0	0.0	0.0	3.3
ASV_4094	0.0	0.0	0.0	3.3	0.0
ASV_4098	0.0	0.7	0.0	0.0	0.0
ASV_4107	0.0	0.7	2.0	0.0	0.0
ASV_4121	0.0	0.0	0.0	0.7	0.0
ASV_4124	0.0	0.0	0.0	5.3	0.7
ASV_4131	0.0	0.0	0.0	0.0	0.7
ASV_4176	0.0	0.0	0.0	5.0	0.0
ASV_4201	0.0	0.0	1.3	0.0	0.0
ASV_4222	2.3	30.3	7.0	0.3	0.0
ASV_4245	0.0	0.0	0.0	2.7	0.0
ASV_4252	0.0	0.0	0.0	0.3	0.0
ASV_4265	0.7	0.3	0.0	0.0	0.0
ASV_4267	0.3	0.7	0.3	0.0	0.0
ASV_4279	0.0	0.3	0.0	0.0	0.0
ASV_4283	0.3	0.0	0.0	0.0	0.0
ASV_4292	0.0	0.0	0.0	0.0	1.3
ASV_4293	0.0	0.7	0.0	0.0	0.0
ASV_4300	0.0	0.3	0.0	0.0	0.0
ASV_4311	1.3	0.0	0.0	0.0	0.0
ASV_4314	0.0	0.0	0.0	0.0	0.7
ASV_4315	0.0	0.0	0.3	0.0	0.0
ASV_4324	0.0	2.0	1.7	1.0	0.0
ASV_4332	16.0	7.0	0.0	0.0	0.0
ASV_4334	0.0	0.0	0.0	0.3	0.0
ASV_4364	0.0	0.0	0.3	0.0	0.0
ASV_4373	0.0	0.0	0.7	0.0	0.0
ASV_4385	0.0	0.0	0.0	0.3	0.0
ASV_4405	0.0	0.0	0.0	2.0	0.0
ASV_4413	0.0	0.0	0.0	0.0	0.3
ASV_4417	0.0	0.0	0.0	0.0	1.0
ASV_4420	0.0	0.0	0.0	0.0	0.3
ASV_4421	0.0	0.0	0.0	0.3	0.0
ASV_4425	0.0	0.0	0.0	0.0	2.0
ASV_4431	0.0	0.0	1.7	0.0	0.0
ASV_4439	0.7	0.3	0.0	0.0	0.0
ASV_4445	0.0	0.0	0.0	0.3	0.0
ASV_4449	4.7	0.0	0.0	0.0	0.0
ASV_4471	0.0	0.0	0.0	0.7	0.0
ASV_4494	4.3	0.3	2.0	0.0	0.0
ASV_4507	0.0	0.0	0.3	0.0	0.0
ASV_4512	0.0	0.0	0.0	0.0	2.3
ASV_4530	0.0	1.0	0.0	0.0	0.0
ASV_4531	0.0	0.3	0.0	0.0	0.0
ASV_4536	0.0	0.0	0.0	6.3	0.0
ASV_4542	0.0	0.0	0.0	0.7	0.0
ASV_4544	0.0	0.0	0.0	0.3	1.3
ASV_4551	0.3	0.0	0.0	0.0	0.0
ASV_4579	0.0	0.0	0.0	0.0	3.3
ASV_4580	0.0	0.0	0.0	0.3	0.0
ASV_4585	6.7	0.0	0.0	0.0	0.0
ASV_4586	0.3	0.0	0.0	0.0	0.0
ASV_4596	0.0	0.0	0.0	0.0	0.7
ASV_4611	0.0	0.0	0.0	2.0	0.0
ASV_4616	0.0	0.0	0.0	0.0	2.3
ASV_4617	0.3	0.0	0.0	0.0	0.0
ASV_4619	1.0	1.3	0.3	0.0	0.0
ASV_4634	0.0	0.0	1.0	0.0	0.0
ASV_4638	0.3	0.0	0.0	0.0	0.0
ASV_4662	0.3	0.0	0.0	0.0	0.0
ASV_4667	0.0	0.0	0.0	3.7	2.0
ASV_4668	3.7	0.7	0.0	0.0	0.0
ASV_4669	0.0	1.0	0.0	0.0	0.0
ASV_4688	6.7	0.0	0.0	0.0	0.0
ASV_4713	1.7	0.3	0.0	0.0	0.0
ASV_4718	0.0	0.0	0.0	0.3	0.0
ASV_4727	103.3	36.0	89.7	11.0	0.0
ASV_4732	6.0	32.7	376.3	65.0	0.0
ASV_4733	0.0	0.0	0.3	0.0	0.0
ASV_4746	0.0	0.0	0.3	0.0	0.0
ASV_4750	0.0	0.0	0.0	0.3	0.0
ASV_4757	0.0	0.0	0.7	0.0	0.0
ASV_4770	2.0	0.3	0.0	0.0	0.0
ASV_4783	0.0	0.0	0.0	1.3	0.0
ASV_4787	0.0	0.0	0.0	0.0	1.3
ASV_4790	0.0	0.0	0.0	0.3	0.0
ASV_4791	0.0	0.0	0.3	0.0	0.0
