ASVs	bremen	brake	bremerhaven	helgolandT	helgolandS
ASV_12004	0.00	0.33	0.00	0.00	0.00
ASV_12011	0.17	0.33	0.00	0.00	0.00
ASV_12025	0.00	0.00	1.33	0.00	0.00
ASV_12040	6.17	0.00	38.50	17.83	0.00
ASV_12046	0.33	0.17	0.00	0.00	0.00
ASV_12051	0.00	0.17	0.00	0.00	0.00
ASV_12056	0.00	0.17	0.00	0.00	0.00
ASV_12057	0.00	0.17	0.00	0.00	0.00
ASV_12061	0.00	0.00	0.17	0.33	0.00
ASV_12071	3.83	0.00	0.00	0.00	0.00
ASV_12073	0.17	0.83	0.00	0.00	0.00
ASV_12076	0.17	1.83	0.00	0.00	0.00
ASV_12084	0.00	0.00	0.17	0.00	0.00
ASV_12090	0.17	0.00	0.17	0.00	0.00
ASV_12098	0.00	0.00	0.00	0.50	0.00
ASV_12105	7.00	18.83	0.67	0.00	0.00
ASV_12108	0.83	0.83	0.00	0.00	0.00
ASV_12120	1.83	0.00	7.17	0.83	0.00
ASV_12134	0.00	0.33	0.00	0.00	0.00
ASV_12144	0.00	0.17	0.00	0.00	0.00
ASV_12167	0.00	0.00	0.00	0.00	0.00
ASV_12171	0.00	0.33	0.00	0.00	0.00
ASV_12188	0.33	0.00	0.00	0.00	0.00
ASV_12193	0.00	0.00	0.00	0.00	1.00
ASV_12205	2.83	3.00	0.00	0.00	0.00
ASV_12226	0.00	0.00	0.33	0.00	0.00
ASV_12230	0.00	0.00	0.00	0.00	1.00
ASV_12235	0.00	0.00	0.00	0.67	0.00
ASV_12263	0.00	0.17	0.00	0.00	0.00
ASV_12266	0.17	0.33	0.00	0.00	0.00
ASV_12277	0.00	0.00	0.33	0.00	3.00
ASV_12281	1.00	5.50	0.00	0.00	0.00
ASV_12282	0.00	0.00	0.00	0.00	3.00
ASV_12288	0.00	0.00	0.00	0.67	2.00
ASV_12289	0.00	0.00	0.00	2.17	0.00
ASV_12292	0.00	0.33	0.00	0.00	0.00
ASV_12298	1.00	0.00	3.17	340.50	3.00
ASV_12302	0.17	0.50	0.00	0.00	0.00
ASV_12310	0.00	0.00	0.00	0.00	0.00
ASV_12314	0.00	0.17	0.00	0.00	0.00
ASV_12315	0.00	0.00	0.00	0.00	3.00
ASV_12316	0.00	0.33	0.00	0.00	0.00
ASV_12332	0.00	0.00	0.17	0.00	0.00
ASV_12334	0.00	0.00	0.33	0.00	0.00
ASV_12337	0.00	0.00	0.00	0.00	1.00
ASV_12338	0.00	0.00	0.00	0.50	0.00
ASV_12340	0.00	0.00	4.67	0.17	0.00
ASV_12353	1.50	3.17	0.00	0.00	0.00
ASV_12362	0.00	0.50	0.00	0.00	0.00
ASV_12370	0.00	0.17	0.00	0.00	0.00
ASV_12372	18.83	1.50	0.00	0.00	0.00
ASV_12377	5.50	0.50	38.50	0.00	0.00
ASV_12388	0.17	0.33	0.00	0.00	0.00
ASV_12400	0.00	0.33	0.33	0.83	0.00
ASV_12401	0.00	0.17	0.00	0.00	0.00
ASV_12402	1.50	0.00	6.17	1.33	0.00
ASV_12416	0.00	0.00	0.00	0.17	0.00
ASV_12418	0.17	0.00	0.00	0.00	0.00
ASV_12434	3.17	0.00	0.00	0.00	0.00
ASV_12436	0.00	0.00	0.67	0.00	0.00
ASV_12437	0.00	0.00	6.33	5.00	0.00
ASV_12439	0.00	0.00	0.00	0.33	0.00
ASV_12442	0.17	0.00	0.17	0.00	0.00
ASV_12458	0.00	0.00	0.50	0.00	0.00
ASV_12461	3.67	21.67	0.00	0.00	0.00
ASV_12471	3.67	0.00	0.00	0.00	0.00
ASV_12479	1.83	2.83	1.00	1.17	0.00
ASV_12480	0.00	0.17	0.00	0.00	0.00
ASV_12492	0.33	0.00	0.83	0.00	0.00
ASV_12499	0.00	0.00	0.00	0.00	1.00
ASV_12505	0.00	0.00	0.00	0.83	0.00
ASV_12507	0.00	0.00	0.00	0.00	1.00
ASV_12511	0.00	0.00	0.00	0.00	0.00
ASV_12512	0.00	0.17	0.00	0.00	0.00
ASV_12515	3.17	0.50	11.00	0.00	0.00
ASV_12520	0.00	2.83	0.00	0.00	0.00
ASV_12525	1.67	0.00	0.00	0.00	0.00
ASV_12528	0.00	0.00	0.00	0.00	0.00
ASV_12535	0.83	0.83	0.00	0.00	0.00
ASV_12537	0.83	1.17	0.00	0.00	0.00
ASV_12542	0.00	0.00	0.17	0.00	0.00
ASV_12546	0.17	0.33	0.00	0.00	0.00
ASV_12561	0.00	0.00	0.00	0.33	0.00
ASV_12564	0.00	0.00	0.00	0.17	0.00
ASV_12569	0.00	0.00	0.17	0.00	0.00
ASV_12577	0.50	1.83	0.00	0.00	0.00
ASV_12580	0.00	0.50	0.00	0.00	0.00
ASV_12581	0.00	0.00	0.00	0.00	0.00
ASV_12582	0.00	0.00	0.67	0.00	0.00
ASV_12587	0.00	0.00	0.00	0.00	0.00
ASV_12594	0.00	2.83	0.00	0.00	0.00
ASV_12597	0.17	0.00	0.00	0.00	0.00
ASV_12607	0.17	0.50	0.00	0.00	0.00
ASV_12618	0.00	0.00	1.00	0.00	0.00
ASV_12631	2.00	0.00	7.50	0.00	0.00
ASV_12634	0.00	0.00	0.17	0.00	0.00
ASV_12641	0.00	0.00	0.00	1.17	1.00
ASV_12652	0.50	0.50	0.00	0.00	0.00
ASV_12653	1.50	0.67	0.00	0.00	0.00
ASV_12665	0.00	0.00	3.00	0.00	0.00
ASV_12671	0.00	0.00	0.50	0.00	0.00
ASV_12682	0.00	0.50	0.00	0.00	0.00
ASV_12687	0.00	0.17	0.00	0.00	0.00
ASV_12700	0.17	0.00	0.00	0.00	0.00
ASV_12703	0.00	0.33	0.00	0.00	0.00
ASV_12708	0.00	0.00	0.00	0.00	3.00
ASV_12712	0.17	0.00	0.00	0.00	0.00
ASV_12713	0.00	0.00	0.00	0.50	0.00
ASV_12720	0.00	0.83	0.00	0.00	0.00
ASV_12744	0.50	0.67	0.00	0.00	0.00
ASV_12761	0.00	0.00	0.00	0.50	0.00
ASV_12763	0.00	0.00	0.17	0.00	1.00
ASV_12768	0.33	2.17	0.00	0.00	0.00
ASV_12776	0.00	1.00	0.00	0.00	0.00
ASV_12809	0.00	0.17	0.00	0.00	0.00
ASV_12814	0.00	0.00	0.00	0.83	0.00
ASV_12819	1.00	0.00	4.83	0.00	0.00
ASV_12823	0.00	0.50	0.00	0.00	0.00
ASV_12829	0.00	6.83	0.00	0.00	0.00
ASV_12838	0.83	0.00	4.50	0.00	0.00
ASV_12853	0.00	0.00	0.33	0.00	0.00
ASV_12865	0.00	0.00	0.00	0.00	3.00
ASV_12878	0.00	0.00	0.00	0.00	1.00
ASV_12881	0.33	1.00	0.00	0.00	0.00
ASV_12928	0.00	0.00	0.00	0.00	1.00
ASV_12929	0.00	0.00	0.00	0.17	0.00
ASV_12942	0.33	0.00	0.00	0.00	0.00
ASV_12945	0.00	0.00	0.00	10.67	0.00
ASV_12959	0.00	0.00	0.67	0.00	0.00
ASV_12961	0.00	0.00	0.00	0.00	0.00
ASV_12972	0.17	0.50	0.00	0.00	0.00
ASV_12976	0.00	0.00	0.17	0.00	0.00
ASV_12983	0.00	0.00	0.00	4.17	0.00
ASV_12991	0.00	0.00	0.00	0.17	0.00
ASV_12997	0.67	0.83	0.17	0.00	0.00
ASV_12998	0.00	0.00	2.33	32.67	3.00
ASV_13010	0.00	0.33	0.00	0.00	0.00
ASV_13017	0.00	0.00	0.00	0.00	1.00
ASV_13018	0.00	0.00	0.00	0.67	0.00
ASV_13020	0.00	0.33	0.00	0.00	0.00
ASV_13024	0.00	0.00	0.00	0.00	0.00
ASV_13029	2.00	0.17	5.00	0.00	0.00
ASV_13032	0.00	0.00	0.00	1.83	0.00
ASV_13033	0.00	0.00	0.00	0.00	0.00
ASV_13036	1.00	1.33	0.00	0.00	0.00
ASV_13037	1.50	0.00	3.50	0.00	0.00
ASV_13038	0.83	1.33	0.17	0.00	0.00
ASV_13044	0.00	0.17	0.00	0.00	0.00
ASV_13050	0.00	0.00	0.00	0.17	3.00
ASV_13073	0.00	0.00	0.00	0.50	0.00
ASV_13080	0.00	0.00	0.00	0.00	0.00
ASV_13082	0.00	0.00	0.00	0.33	0.00
ASV_13091	0.00	0.33	0.00	0.00	0.00
ASV_13096	0.33	0.17	0.50	0.00	0.00
ASV_13130	0.00	0.00	1.33	0.00	0.00
ASV_13144	0.00	0.17	0.00	0.00	0.00
ASV_13179	0.00	0.00	0.00	0.00	0.00
ASV_13182	0.00	1.00	0.00	0.00	0.00
ASV_13186	0.00	0.00	0.17	0.00	0.00
ASV_13191	8.83	0.00	58.17	50.67	0.00
ASV_13208	0.00	0.00	0.33	0.00	0.00
ASV_13220	0.67	1.33	0.00	0.00	0.00
ASV_13232	2.33	0.00	0.00	0.00	0.00
ASV_13236	0.00	0.00	0.17	0.00	0.00
ASV_13245	0.17	0.33	0.00	0.00	0.00
ASV_13268	0.00	0.00	0.17	0.00	0.00
ASV_13272	1.17	0.00	7.67	9.83	0.00
ASV_13278	0.00	1.00	0.00	0.00	0.00
ASV_13291	0.83	0.33	0.00	0.00	0.00
ASV_13297	0.67	0.67	0.00	0.00	0.00
ASV_13304	0.33	1.17	0.00	0.00	0.00
ASV_13308	0.17	0.00	0.00	0.00	0.00
ASV_13313	33.33	0.00	0.00	0.00	0.00
ASV_13328	0.17	0.00	0.00	0.00	0.00
ASV_13329	0.00	0.00	0.00	0.00	3.00
ASV_13331	0.00	0.00	0.00	0.00	1.00
ASV_13336	16.00	7.00	0.00	0.00	0.00
ASV_13337	0.00	0.00	0.17	0.17	0.00
ASV_13339	0.00	0.00	0.33	0.00	0.00
ASV_13347	0.83	0.00	2.17	1.00	0.00
ASV_13354	0.50	0.67	0.00	0.00	0.00
ASV_13365	0.00	0.00	0.33	0.00	0.00
ASV_13389	0.00	0.00	0.00	1.00	0.00
ASV_13390	0.17	0.33	0.00	0.00	0.00
ASV_13399	0.00	0.17	0.00	0.00	0.00
ASV_13403	0.00	0.00	0.00	6.00	1.00
ASV_13420	0.00	4.00	0.00	0.00	0.00
ASV_13429	0.50	4.00	0.00	0.00	0.00
ASV_13438	0.00	0.17	0.00	0.00	0.00
ASV_13442	0.17	0.83	0.00	0.00	0.00
ASV_13445	0.00	1.83	0.00	0.00	0.00
ASV_13447	0.00	0.00	0.00	6.67	0.00
ASV_13451	0.00	0.00	0.00	0.17	0.00
ASV_13455	0.17	0.00	0.00	0.00	0.00
ASV_13457	0.00	0.00	0.00	0.00	3.00
ASV_13461	0.00	0.33	0.00	0.00	0.00
ASV_13463	0.00	0.00	0.17	0.00	0.00
ASV_13472	0.00	0.00	0.17	0.00	0.00
ASV_13476	0.00	0.17	0.00	0.00	0.00
ASV_13488	0.50	0.00	0.00	0.00	0.00
ASV_13493	0.00	0.33	0.00	0.00	0.00
ASV_13501	0.50	1.17	0.00	0.00	0.00
ASV_13504	1.67	0.83	4.00	0.00	0.00
ASV_13508	0.00	0.33	0.17	0.00	0.00
ASV_13510	0.00	0.00	0.00	0.33	0.00
ASV_13513	0.00	0.67	0.00	0.00	0.00
ASV_13515	0.00	0.00	0.00	0.33	0.00
ASV_13516	2.33	0.00	9.50	4.33	0.00
ASV_13521	2.00	3.33	0.00	0.00	0.00
ASV_13548	0.00	0.17	0.00	0.00	0.00
ASV_13566	0.00	0.00	0.00	1.00	0.00
ASV_13571	22.50	25.00	0.00	0.00	0.00
ASV_13572	0.00	0.00	0.00	0.17	0.00
ASV_13580	0.00	0.00	0.00	0.00	0.00
ASV_13609	0.00	0.00	0.50	0.00	0.00
ASV_13632	0.00	0.00	0.33	0.00	0.00
ASV_13642	0.00	0.33	0.00	0.00	0.00
ASV_13656	0.00	0.17	0.00	0.00	0.00
ASV_13671	0.00	0.00	0.00	0.00	3.00
ASV_13680	0.33	0.00	0.33	0.00	0.00
ASV_13681	0.33	0.00	0.00	0.00	0.00
ASV_13695	0.00	0.00	0.00	0.50	0.00
ASV_13700	0.00	0.00	2.33	1.83	0.00
ASV_13704	0.00	0.00	0.00	0.00	0.00
ASV_13709	0.00	0.17	0.00	0.00	0.00
ASV_13712	0.17	0.33	0.00	0.00	0.00
ASV_13714	0.00	0.00	0.50	0.00	0.00
ASV_13727	0.00	0.00	0.00	0.17	0.00
ASV_13729	0.50	0.00	2.83	0.50	0.00
ASV_13734	0.17	0.00	0.00	0.00	0.00
ASV_13753	0.00	0.00	0.00	2.33	3.00
ASV_13759	0.00	0.00	0.00	0.00	0.00
ASV_13761	1.67	7.67	0.00	0.00	0.00
ASV_13765	0.00	0.00	0.00	0.17	0.00
ASV_13770	0.17	0.33	0.00	0.00	0.00
ASV_13780	13.83	5.50	48.50	0.00	0.00
ASV_13787	0.00	0.00	0.00	1.17	0.00
ASV_13798	0.00	0.00	0.33	0.00	0.00
ASV_13803	0.00	0.00	0.00	5.17	0.00
ASV_13805	0.17	0.17	0.00	0.00	0.00
ASV_13810	0.00	0.00	0.67	0.00	0.00
ASV_13813	0.83	0.00	0.00	0.00	0.00
ASV_13815	0.00	0.00	0.00	0.83	0.00
ASV_13817	0.17	0.00	0.00	0.00	0.00
ASV_13847	0.00	0.00	0.00	0.17	0.00
ASV_13848	0.50	0.00	0.00	0.00	0.00
ASV_13850	0.00	0.00	0.00	0.00	0.00
ASV_13868	0.00	0.00	0.00	0.00	0.00
ASV_13870	0.00	0.00	0.00	0.33	0.00
ASV_13885	0.33	0.00	0.00	0.00	0.00
ASV_13886	0.00	0.00	0.00	0.33	0.00
ASV_13898	0.17	0.00	0.00	0.00	0.00
ASV_13915	0.00	1.50	0.00	0.00	0.00
ASV_13920	7.83	0.83	0.00	0.00	0.00
ASV_13921	0.00	0.00	0.33	0.00	0.00
ASV_13939	1.17	0.00	0.00	0.00	0.00
ASV_13956	0.00	0.17	0.00	0.00	0.00
ASV_13959	0.67	1.17	2.50	2.00	0.00
ASV_13960	4.50	5.33	0.00	0.00	0.00
ASV_13961	0.00	0.00	0.33	0.00	0.00
ASV_13968	0.00	0.00	0.17	0.00	0.00
ASV_13975	0.00	0.00	0.17	0.00	0.00
ASV_13980	0.17	0.33	0.00	0.00	0.00
ASV_13981	0.00	1.17	0.00	0.00	0.00
ASV_13985	0.00	0.00	0.00	0.17	0.00
ASV_13997	0.33	0.00	0.00	0.00	0.00
ASV_14007	0.00	0.00	0.00	0.17	0.00
ASV_14009	0.00	0.00	0.00	0.17	0.00
ASV_14015	0.17	0.33	0.00	0.00	0.00
ASV_14021	0.00	0.17	0.00	0.00	0.00
ASV_14043	0.17	0.00	0.00	0.00	0.00
ASV_14048	1.83	0.67	0.00	0.00	0.00
ASV_14056	6.83	15.17	0.17	0.00	0.00
ASV_14071	8.33	9.50	15.50	0.00	0.00
ASV_14090	0.17	0.17	0.00	0.00	0.00
ASV_14091	0.33	0.00	0.00	0.00	0.00
ASV_14094	0.00	0.00	0.00	0.00	0.00
ASV_14098	0.33	0.67	1.00	0.00	0.00
ASV_14111	0.00	0.00	0.50	0.00	0.00
ASV_14134	0.00	0.00	0.00	0.00	1.00
ASV_14142	0.00	0.00	0.00	0.33	0.00
ASV_14144	0.00	0.00	0.00	0.33	0.00
ASV_14168	0.00	0.00	0.33	0.00	0.00
ASV_14169	0.67	0.00	2.50	0.00	0.00
ASV_14182	0.00	0.50	0.00	0.00	0.00
ASV_14183	3.83	0.00	23.33	0.17	0.00
ASV_14197	0.17	0.00	0.00	0.00	0.00
ASV_14214	0.00	0.00	0.83	0.00	0.00
ASV_14215	0.00	0.00	0.00	2.67	3.00
ASV_14238	0.00	1.17	0.00	0.00	0.00
ASV_14241	0.00	0.17	0.00	0.00	0.00
ASV_14251	0.17	0.67	0.00	0.00	0.00
ASV_14252	0.17	0.33	0.00	0.00	0.00
ASV_14265	0.00	0.17	0.00	0.00	0.00
ASV_14277	1.00	2.33	0.83	0.00	0.00
ASV_14280	0.00	0.00	0.00	1.00	0.00
ASV_14284	0.17	0.17	0.00	0.00	0.00
ASV_14286	0.33	0.33	0.00	0.00	0.00
ASV_14295	1.00	3.17	0.33	0.00	0.00
ASV_14300	0.00	0.17	0.00	0.00	0.00
ASV_14307	0.00	0.00	0.33	0.00	0.00
ASV_14312	0.00	1.50	0.00	0.00	0.00
ASV_14315	0.50	0.00	0.00	0.00	0.00
ASV_14325	0.00	0.00	0.00	0.00	1.00
ASV_14333	0.17	0.00	0.00	0.00	0.00
ASV_14339	0.00	0.00	0.00	0.17	0.00
ASV_14341	0.00	0.00	4.00	9.00	3.00
ASV_14359	0.17	0.17	0.17	0.17	0.00
ASV_14365	0.00	0.00	0.00	0.50	0.00
ASV_14379	1.17	0.00	2.33	0.00	0.00
ASV_14391	0.00	0.50	0.00	0.00	0.00
ASV_14399	0.33	0.33	0.00	0.00	0.00
ASV_14402	1.33	3.17	0.00	0.00	0.00
ASV_14403	2.50	0.83	0.00	0.00	0.00
ASV_14409	0.00	0.00	0.50	0.00	0.00
ASV_14411	0.00	0.17	0.00	0.00	0.00
ASV_14435	2.17	0.00	0.00	0.00	0.00
ASV_14437	1.67	0.00	0.00	0.00	0.00
ASV_14440	0.33	0.00	0.00	0.00	0.00
ASV_14445	0.00	0.00	0.00	5.67	0.00
ASV_14448	0.50	0.00	2.00	0.00	0.00
ASV_14452	0.00	0.00	0.83	0.00	0.00
ASV_14481	0.50	1.00	0.00	0.00	0.00
ASV_14482	0.00	0.00	0.00	2.00	1.00
ASV_14485	0.00	0.00	0.00	0.00	3.00
ASV_14486	0.17	0.17	0.00	0.00	0.00
ASV_14508	0.00	0.00	0.00	0.50	0.00
ASV_14531	0.17	1.33	0.00	0.00	0.00
ASV_14536	2.50	1.00	0.00	0.00	0.00
ASV_14538	0.00	0.00	0.00	0.00	3.00
ASV_14540	365.17	250.00	3.83	0.00	0.00
ASV_14555	0.67	0.00	0.00	0.00	0.00
ASV_14557	0.00	0.00	0.17	0.00	0.00
ASV_14558	0.00	0.00	0.00	4.33	0.00
ASV_14565	0.00	0.00	0.17	0.00	0.00
ASV_14569	2.83	1.33	0.00	0.00	0.00
ASV_14580	0.00	0.00	0.00	0.00	1.00
ASV_14581	0.00	0.17	0.00	0.00	0.00
ASV_14585	0.00	0.00	0.17	0.00	0.00
ASV_14592	0.17	0.33	0.00	0.00	0.00
ASV_14613	1.50	1.67	2.00	0.00	0.00
ASV_14616	0.00	0.00	0.00	0.17	0.00
ASV_14617	1.50	3.17	0.00	0.00	0.00
ASV_14623	0.00	0.17	0.00	0.00	0.00
ASV_14630	0.00	0.17	0.00	0.00	0.00
ASV_14633	0.00	0.00	0.00	0.00	1.00
ASV_14635	1.17	1.17	0.00	0.00	0.00
ASV_14646	0.33	0.33	0.00	0.00	0.00
ASV_14648	0.00	0.00	0.00	0.50	0.00
ASV_14666	10.17	9.17	0.00	0.00	0.00
ASV_14668	0.00	0.17	0.00	0.00	0.00
ASV_14680	5.83	0.00	0.00	0.00	0.00
ASV_14685	0.50	0.00	0.00	0.00	0.00
ASV_14712	0.00	0.00	0.00	0.83	0.00
ASV_14714	1.17	0.00	8.50	54.67	0.00
ASV_14717	0.00	0.00	0.00	1.83	0.00
ASV_14718	0.00	0.00	0.50	1.17	0.00
ASV_14724	0.50	0.67	0.00	0.00	0.00
ASV_14731	0.00	0.00	0.00	0.50	0.00
ASV_14754	0.00	0.00	0.17	0.00	0.00
ASV_14788	0.17	0.17	0.00	0.00	0.00
ASV_14794	10.50	14.33	0.33	0.00	0.00
ASV_14806	0.00	0.00	0.83	0.00	0.00
ASV_14809	0.00	1.00	0.00	0.00	0.00
ASV_14812	0.00	0.00	0.00	4.33	1.00
ASV_14814	0.00	0.00	0.00	0.00	0.00
ASV_14830	0.00	0.00	0.00	0.67	0.00
ASV_14834	0.00	0.00	0.00	0.00	0.00
ASV_14839	0.00	0.00	0.00	0.17	0.00
ASV_14841	0.00	0.00	0.83	0.00	0.00
ASV_14875	0.00	1.67	0.00	0.00	0.00
ASV_14879	0.00	0.00	0.67	4.17	0.00
ASV_14887	0.00	0.00	0.17	0.00	0.00
ASV_14905	0.50	0.33	0.00	0.00	0.00
ASV_14918	0.00	0.00	0.33	0.00	0.00
ASV_14928	0.00	0.00	0.00	0.00	0.00
ASV_14930	0.50	0.00	2.00	0.17	0.00
ASV_14941	0.00	0.33	0.00	0.00	0.00
ASV_14944	0.00	0.67	0.00	0.00	0.00
ASV_14952	0.00	0.00	0.00	0.17	0.00
ASV_14953	0.00	0.00	0.33	0.00	0.00
ASV_14956	0.00	0.00	0.00	6.00	0.00
ASV_14957	0.83	0.00	0.00	0.00	0.00
ASV_14963	4.17	0.00	0.00	0.00	0.00
ASV_14967	0.00	0.00	0.17	0.00	0.00
ASV_14973	0.00	0.00	0.33	1.33	0.00
ASV_14974	1.17	2.00	0.00	0.00	0.00
ASV_14981	4.17	1.00	22.17	0.83	0.00
ASV_14989	0.17	0.33	0.00	0.00	0.00
ASV_14995	0.33	0.50	0.00	0.00	0.00
ASV_14996	0.00	0.00	0.00	0.33	0.00
ASV_15028	0.17	0.17	0.00	0.00	0.00
ASV_15030	0.17	0.00	0.00	0.00	0.00
ASV_15039	0.00	0.00	1.50	0.50	0.00
ASV_15041	0.00	0.17	0.33	0.00	0.00
ASV_15045	0.00	0.00	0.17	0.00	0.00
ASV_15047	0.67	1.00	0.00	0.00	0.00
ASV_15082	0.33	0.33	0.00	0.00	0.00
ASV_15091	0.50	0.83	0.00	0.00	0.00
ASV_15092	0.00	0.17	0.00	0.00	0.00
ASV_15097	0.83	3.00	0.00	0.00	0.00
ASV_15098	0.00	0.00	0.00	0.17	0.00
ASV_15106	0.00	0.00	0.33	0.00	0.00
ASV_15110	0.00	0.00	0.00	0.17	0.00
ASV_15115	0.00	0.00	0.00	0.00	0.00
ASV_15140	0.00	0.33	0.00	0.00	0.00
ASV_15150	0.00	0.33	0.00	0.00	0.00
ASV_15157	0.00	0.00	0.33	0.00	0.00
ASV_15167	0.00	0.00	0.00	2.67	0.00
ASV_15170	20.50	68.00	1.17	0.00	0.00
ASV_15180	0.17	0.00	0.00	0.00	0.00
ASV_15181	0.00	0.00	0.50	0.00	0.00
ASV_15188	4.83	1.00	0.00	0.00	0.00
ASV_15203	0.33	0.00	0.00	0.00	0.00
ASV_15204	0.50	0.00	0.00	0.00	0.00
ASV_15209	0.00	0.33	0.00	0.00	0.00
ASV_15222	0.00	0.00	0.33	0.00	0.00
ASV_15224	0.00	0.00	0.00	0.00	1.00
ASV_15225	0.00	0.00	0.00	0.17	0.00
ASV_15226	2.50	0.00	0.00	0.00	0.00
ASV_15228	2.33	3.33	0.67	0.00	0.00
ASV_15231	0.00	0.00	0.00	0.17	0.00
ASV_15242	0.00	0.00	0.50	0.00	0.00
ASV_15248	0.17	0.83	0.00	0.00	0.00
ASV_15256	0.17	0.17	0.00	0.00	0.00
ASV_15262	0.50	0.00	0.00	0.00	0.00
ASV_15265	3.67	0.00	0.00	0.00	0.00
ASV_15273	7.33	3.50	25.00	0.00	0.00
ASV_15277	0.00	0.00	1.33	0.33	0.00
ASV_15281	2.50	0.00	0.00	0.00	0.00
ASV_15282	0.00	0.17	0.00	0.00	0.00
ASV_15316	1.00	0.00	0.00	0.00	0.00
ASV_15338	0.00	0.00	0.00	1.00	0.00
ASV_15342	0.00	0.00	0.33	15.33	3.00
ASV_15346	1.00	0.00	4.67	0.00	0.00
ASV_15354	0.00	0.00	1.33	1.17	0.00
ASV_15356	0.17	0.17	0.00	0.00	0.00
ASV_15361	0.00	3.83	0.00	0.00	0.00
ASV_15377	16.50	23.50	1.67	0.00	0.00
ASV_15384	0.00	0.67	0.00	0.00	0.00
ASV_15401	0.00	0.00	0.00	0.17	0.00
ASV_15404	0.00	0.00	0.17	0.00	0.00
ASV_15418	0.17	0.00	0.00	0.00	0.00
ASV_15419	0.00	0.00	1.83	0.00	0.00
ASV_15422	0.00	0.17	0.00	0.00	0.00
ASV_15424	0.00	0.00	0.17	0.00	0.00
ASV_15431	0.00	1.17	0.00	0.00	0.00
ASV_15435	0.00	0.33	0.00	0.00	0.00
ASV_15445	1.00	1.50	0.00	0.00	0.00
ASV_15447	0.33	0.00	0.00	0.00	0.00
ASV_15448	0.00	0.00	0.00	7.67	0.00
ASV_15454	0.00	0.00	0.00	0.00	0.00
ASV_15460	1.50	0.50	2.00	0.00	0.00
ASV_15464	0.17	0.50	0.00	0.00	0.00
ASV_15469	0.00	0.00	0.00	0.17	0.00
ASV_15477	4.17	3.83	11.50	0.00	0.00
ASV_15480	1.17	0.00	0.00	0.00	0.00
ASV_15482	0.00	0.00	0.33	0.00	0.00
ASV_15491	10.83	10.17	0.00	0.00	0.00
ASV_15495	0.00	0.33	0.00	0.00	0.00
ASV_15498	13.83	2.00	0.00	0.00	0.00
ASV_15502	0.00	0.00	0.33	0.00	0.00
ASV_15533	0.00	0.00	0.33	0.00	0.00
ASV_15539	1.33	0.00	0.00	0.00	0.00
ASV_15543	0.50	0.00	0.67	0.17	0.00
ASV_15562	11.17	0.00	0.00	0.00	0.00
ASV_15565	0.17	0.00	0.00	0.00	0.00
ASV_15569	0.17	0.17	0.00	0.00	0.00
ASV_15573	0.00	0.00	0.00	0.33	0.00
ASV_15579	0.17	0.33	0.67	0.00	0.00
ASV_15581	6.17	0.17	45.17	16.50	1.00
ASV_15582	0.00	0.50	0.00	0.00	0.00
ASV_15592	0.00	0.00	0.00	1.17	0.00
ASV_15596	0.17	0.17	0.00	0.00	0.00
ASV_15597	0.00	0.00	0.00	0.17	0.00
ASV_15600	0.00	0.33	0.00	0.00	0.00
ASV_15603	2.67	3.67	0.00	0.00	0.00
ASV_15605	14.17	3.33	83.17	13.33	0.00
ASV_15608	0.00	0.00	0.33	1.17	2.00
ASV_15609	2.50	0.00	0.00	0.00	0.00
ASV_15612	0.00	1.17	0.00	0.00	0.00
ASV_15614	0.17	0.00	0.00	0.00	0.00
ASV_15617	8.00	12.67	0.00	0.00	0.00
ASV_15659	0.83	6.33	0.00	0.00	0.00
ASV_15660	0.00	0.00	0.00	0.50	0.00
ASV_15672	0.50	0.83	1.50	0.00	0.00
ASV_15674	1.17	0.00	0.00	0.00	0.00
ASV_15676	0.00	0.00	0.33	0.00	0.00
ASV_15677	0.00	1.17	0.00	0.00	0.00
ASV_15697	1.83	0.00	0.00	0.00	0.00
ASV_15699	0.17	0.17	0.00	0.00	0.00
ASV_15703	0.00	0.67	0.00	0.00	0.00
ASV_15710	0.00	0.00	0.00	1.17	3.00
ASV_15711	0.00	0.17	0.00	0.00	0.00
ASV_15722	0.00	1.67	0.00	0.00	0.00
ASV_15727	0.00	0.00	0.00	3.17	0.00
ASV_15743	0.00	1.83	0.00	0.00	0.00
ASV_15748	4.17	0.00	22.33	2.50	0.00
ASV_15749	0.50	0.00	2.17	0.00	0.00
ASV_15752	0.00	0.00	0.17	0.00	0.00
ASV_15768	0.00	0.00	0.00	3.50	0.00
ASV_15773	0.67	0.83	1.33	0.00	0.00
ASV_15800	0.17	0.00	0.00	0.00	0.00
ASV_15810	0.17	0.17	0.00	0.00	0.00
ASV_15829	1.50	1.17	2.50	0.00	0.00
ASV_15944	0.33	0.00	0.00	0.00	0.00
ASV_15951	0.00	0.00	0.33	0.33	0.00
ASV_15953	0.00	0.17	0.00	0.00	0.00
ASV_15955	2.17	0.67	8.17	0.00	0.00
ASV_15961	0.00	1.33	0.00	0.00	0.00
ASV_15962	2.33	8.67	0.00	0.00	0.00
ASV_15979	0.33	0.33	0.00	0.00	0.00
ASV_15981	0.00	0.00	0.00	0.00	3.00
ASV_15982	0.00	0.00	0.00	0.17	0.00
ASV_15984	0.00	0.00	0.17	0.00	0.00
ASV_16003	0.00	0.00	0.17	0.00	0.00
ASV_16006	0.00	0.00	0.67	0.00	0.00
